id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
Mercury_7212905,"Research is being conducted on using energy from the Sun to split water molecules into hydrogen and oxygen. The oxygen will be released into the environment, and hydrogen will be used for fuel. Which statement describes how this technology will benefit the environment?","{'text': array(['The properties of hydrogen will be better understood.',
       'The availability of clean resources will increase.',
       'The atmosphere will be supplied with oxygen.',
       ""The Sun's abundant supply of energy will be used.""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Research is being conducted on using energy from the Sun to split water molecules into hydrogen and oxygen. The oxygen will be released into the environment, and hydrogen will be used for fuel. Which statement describes how this technology will benefit the environment?
(A) The properties of hydrogen will be better understood.
(B) The availability of clean resources will increase.
(C) The atmosphere will be supplied with oxygen.
(D) The Sun's abundant supply of energy will be used.
Answer: (","Which is the most possible answer?
(A) The properties of hydrogen will be better understood.
(B) The availability of clean resources will increase.
(C) The atmosphere will be supplied with oxygen.
(D) The Sun's abundant supply of energy will be used.
Answer: (",33,"[32, 34, 35]"
Mercury_7212888,Researchers at a science laboratory have found ways to make carbon nanotubes from recycled plastic grocery bags. These nanotubes are then used as components of batteries. This approach best illustrates the ability of technology to,"{'text': array(['increase resource availability.', 'improve existing products.',
       'deplete available resources.', 'cause environmental degradation.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Researchers at a science laboratory have found ways to make carbon nanotubes from recycled plastic grocery bags. These nanotubes are then used as components of batteries. This approach best illustrates the ability of technology to
(A) increase resource availability.
(B) improve existing products.
(C) deplete available resources.
(D) cause environmental degradation.
Answer: (","Which is the most possible answer?
(A) increase resource availability.
(B) improve existing products.
(C) deplete available resources.
(D) cause environmental degradation.
Answer: (",32,"[33, 34, 35]"
MDSA_2007_8_42,Thunderstorms and hurricanes are examples of severe weather. Which of these weather conditions is necessary for the formation of thunderstorms and hurricanes?,"{'text': array(['a cold rain falling to the ground',
       'air masses combining to create a high-pressure area',
       'winds spiraling downward and away from the center of a storm',
       'air moving toward the center of a storm and rising into the atmosphere'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Thunderstorms and hurricanes are examples of severe weather. Which of these weather conditions is necessary for the formation of thunderstorms and hurricanes?
(A) a cold rain falling to the ground
(B) air masses combining to create a high-pressure area
(C) winds spiraling downward and away from the center of a storm
(D) air moving toward the center of a storm and rising into the atmosphere
Answer: (","Which is the most possible answer?
(A) a cold rain falling to the ground
(B) air masses combining to create a high-pressure area
(C) winds spiraling downward and away from the center of a storm
(D) air moving toward the center of a storm and rising into the atmosphere
Answer: (",35,"[32, 33, 34]"
Mercury_SC_415534,"If you place a thermometer into a glass of ice water, what temperature should the thermometer read?","{'text': array(['-10°C', '0°C', '32°C', '100°C'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"If you place a thermometer into a glass of ice water, what temperature should the thermometer read?
(A) -10°C
(B) 0°C
(C) 32°C
(D) 100°C
Answer: (","Which is the most possible answer?
(A) -10°C
(B) 0°C
(C) 32°C
(D) 100°C
Answer: (",33,"[32, 34, 35]"
Mercury_7213413,"A group of science students used water, filter paper, and a hot plate to separate a mixture of salt and sand. Which of the following did the students most likely do first?","{'text': array(['shake the mixture until the sand settles on the bottom',
       'pour the mixture through the filter paper',
       'heat the mixture on the hot plate',
       'dissolve the salt by adding water to the mixture'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A group of science students used water, filter paper, and a hot plate to separate a mixture of salt and sand. Which of the following did the students most likely do first?
(A) shake the mixture until the sand settles on the bottom
(B) pour the mixture through the filter paper
(C) heat the mixture on the hot plate
(D) dissolve the salt by adding water to the mixture
Answer: (","Which is the most possible answer?
(A) shake the mixture until the sand settles on the bottom
(B) pour the mixture through the filter paper
(C) heat the mixture on the hot plate
(D) dissolve the salt by adding water to the mixture
Answer: (",35,"[32, 33, 34]"
Mercury_7068635,Which nonrenewable resource is used extensively in computers and electronics?,"{'text': array(['oil', 'gas', 'gold', 'lead'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which nonrenewable resource is used extensively in computers and electronics?
(A) oil
(B) gas
(C) gold
(D) lead
Answer: (","Which is the most possible answer?
(A) oil
(B) gas
(C) gold
(D) lead
Answer: (",34,"[32, 33, 35]"
Mercury_417137,Where does evaporation occur at the HIGHEST rate?,"{'text': array(['rivers', 'streams', 'estuaries', 'glaciers'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Where does evaporation occur at the HIGHEST rate?
(A) rivers
(B) streams
(C) estuaries
(D) glaciers
Answer: (","Which is the most possible answer?
(A) rivers
(B) streams
(C) estuaries
(D) glaciers
Answer: (",34,"[32, 33, 35]"
Mercury_7268258,Which of these do all cells release?,"{'text': array(['sugar', 'water', 'energy', 'oxygen'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which of these do all cells release?
(A) sugar
(B) water
(C) energy
(D) oxygen
Answer: (","Which is the most possible answer?
(A) sugar
(B) water
(C) energy
(D) oxygen
Answer: (",34,"[32, 33, 35]"
NAEP_2005_4_S13+14,A farmer thinks that the vegetables on her farm are not getting enough water. Her son suggests that they use water from the nearby ocean to water the vegetables. Is this a good idea?,"{'text': array(['Yes, because there is plenty of ocean water.',
       'Yes, because ocean water has many natural fertilizers.',
       'No, because ocean water is too salty for plants grown on land.',
       'No, because ocean water is much more polluted than rainwater.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"A farmer thinks that the vegetables on her farm are not getting enough water. Her son suggests that they use water from the nearby ocean to water the vegetables. Is this a good idea?
(A) Yes, because there is plenty of ocean water.
(B) Yes, because ocean water has many natural fertilizers.
(C) No, because ocean water is too salty for plants grown on land.
(D) No, because ocean water is much more polluted than rainwater.
Answer: (","Which is the most possible answer?
(A) Yes, because there is plenty of ocean water.
(B) Yes, because ocean water has many natural fertilizers.
(C) No, because ocean water is too salty for plants grown on land.
(D) No, because ocean water is much more polluted than rainwater.
Answer: (",34,"[32, 33, 35]"
Mercury_SC_406089,The use of television has improved safety by,"{'text': array(['using larger screens with better color.',
       'explaining how to avoid pressure from commercials.',
       'providing a setting that encourages people to exercise more.',
       'warning people of dangers such as bad weather or accidents.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"The use of television has improved safety by
(A) using larger screens with better color.
(B) explaining how to avoid pressure from commercials.
(C) providing a setting that encourages people to exercise more.
(D) warning people of dangers such as bad weather or accidents.
Answer: (","Which is the most possible answer?
(A) using larger screens with better color.
(B) explaining how to avoid pressure from commercials.
(C) providing a setting that encourages people to exercise more.
(D) warning people of dangers such as bad weather or accidents.
Answer: (",35,"[32, 33, 34]"
Mercury_SC_400700,Which fact best explains why there is life on Earth but not on the Moon?,"{'text': array(['The Moon has no gravity.', 'The Moon does not go around the Sun.',
       'The Moon has little water and oxygen.',
       'The Moon is much smaller than Earth.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which fact best explains why there is life on Earth but not on the Moon?
(A) The Moon has no gravity.
(B) The Moon does not go around the Sun.
(C) The Moon has little water and oxygen.
(D) The Moon is much smaller than Earth.
Answer: (","Which is the most possible answer?
(A) The Moon has no gravity.
(B) The Moon does not go around the Sun.
(C) The Moon has little water and oxygen.
(D) The Moon is much smaller than Earth.
Answer: (",34,"[32, 33, 35]"
Mercury_7223493,A scientist placed a sample of lithium into a container of water. The scientist observed the lithium floating and making a buzzing sound as gas bubbles were forming around it. Which conclusion is best supported by this observation?,"{'text': array(['A chemical change took place.',
       'The lithium was dissolved by the water.',
       'Dissolved gases were released.', 'Water was vaporized.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"A scientist placed a sample of lithium into a container of water. The scientist observed the lithium floating and making a buzzing sound as gas bubbles were forming around it. Which conclusion is best supported by this observation?
(A) A chemical change took place.
(B) The lithium was dissolved by the water.
(C) Dissolved gases were released.
(D) Water was vaporized.
Answer: (","Which is the most possible answer?
(A) A chemical change took place.
(B) The lithium was dissolved by the water.
(C) Dissolved gases were released.
(D) Water was vaporized.
Answer: (",32,"[33, 34, 35]"
