id,question,choices,answerKey,clean,corrupted,correct_idx,incorrect_idx
Mercury_401396,Which equipment would best be used for an activity on a biochemistry unit?,"{'text': array(['meter stick, microscope, and test tubes',
       'test tube, hot plate, and safety goggles',
       'balance, telescope, and graduated cylinder',
       'Petri dish, dissecting equipment, and spring scale'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which equipment would best be used for an activity on a biochemistry unit?
(A) meter stick, microscope, and test tubes
(B) test tube, hot plate, and safety goggles
(C) balance, telescope, and graduated cylinder
(D) Petri dish, dissecting equipment, and spring scale
Answer: (","Which is the most possible answer?
(A) meter stick, microscope, and test tubes
(B) test tube, hot plate, and safety goggles
(C) balance, telescope, and graduated cylinder
(D) Petri dish, dissecting equipment, and spring scale
Answer: (",33,"[32, 34, 35]"
Mercury_7098053,"When the fuel in a gasoline engine is burned, the energy conversion is from","{'text': array(['chemical to thermal.', 'potential to nuclear.',
       'thermal to potential.', 'electrical to kinetic.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"When the fuel in a gasoline engine is burned, the energy conversion is from
(A) chemical to thermal.
(B) potential to nuclear.
(C) thermal to potential.
(D) electrical to kinetic.
Answer: (","Which is the most possible answer?
(A) chemical to thermal.
(B) potential to nuclear.
(C) thermal to potential.
(D) electrical to kinetic.
Answer: (",32,"[33, 34, 35]"
Mercury_415270,Some prokaryotes once classified in the domain Bacteria are now classified as,"{'text': array(['Fungi.', 'Plantae.', 'Archaea.', 'Protista.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Some prokaryotes once classified in the domain Bacteria are now classified as
(A) Fungi.
(B) Plantae.
(C) Archaea.
(D) Protista.
Answer: (","Which is the most possible answer?
(A) Fungi.
(B) Plantae.
(C) Archaea.
(D) Protista.
Answer: (",34,"[32, 33, 35]"
Mercury_7213763,Which of these is the primary source of energy in food webs?,"{'text': array(['soil', 'sunlight', 'producer', 'consumer'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Which of these is the primary source of energy in food webs?
(A) soil
(B) sunlight
(C) producer
(D) consumer
Answer: (","Which is the most possible answer?
(A) soil
(B) sunlight
(C) producer
(D) consumer
Answer: (",33,"[32, 34, 35]"
NAEP_2005_8_S11+3,"An unusual type of fossil clam is found in rock layers high in the Swiss Alps. The same type of fossil clam is also found in the Rocky Mountains of North America. From this, scientists conclude that","{'text': array(['glaciers carried the fossils up the mountains',
       'the Rocky Mountains and the Swiss Alps are both volcanic in origin',
       'clams once lived in mountains, but have since evolved into sea-dwelling creatures',
       'the layers of rocks in which the fossils were found are from the same geologic age'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"An unusual type of fossil clam is found in rock layers high in the Swiss Alps. The same type of fossil clam is also found in the Rocky Mountains of North America. From this, scientists conclude that
(A) glaciers carried the fossils up the mountains
(B) the Rocky Mountains and the Swiss Alps are both volcanic in origin
(C) clams once lived in mountains, but have since evolved into sea-dwelling creatures
(D) the layers of rocks in which the fossils were found are from the same geologic age
Answer: (","Which is the most possible answer?
(A) glaciers carried the fossils up the mountains
(B) the Rocky Mountains and the Swiss Alps are both volcanic in origin
(C) clams once lived in mountains, but have since evolved into sea-dwelling creatures
(D) the layers of rocks in which the fossils were found are from the same geologic age
Answer: (",35,"[32, 33, 34]"
NYSEDREGENTS_2013_8_26,The layered mixture of gases surrounding Earth is called the,"{'text': array(['atmosphere', 'hydrosphere', 'lithosphere', 'hemisphere'],
      dtype=object), 'label': array(['1', '2', '3', '4'], dtype=object)}",1,"The layered mixture of gases surrounding Earth is called the
(1) atmosphere
(2) hydrosphere
(3) lithosphere
(4) hemisphere
Answer: (","Which is the most possible answer?
(1) atmosphere
(2) hydrosphere
(3) lithosphere
(4) hemisphere
Answer: (",16,"[17, 18, 19]"
Mercury_SC_409576,Paul listens to music through his radio. Which best explains the sound Paul hears?,"{'text': array(['Sounds are fluids that travel through air.',
       'Sounds are waves that travel through matter.',
       'Sounds are gases that transform into vibrations.',
       'Sounds are forms of energy that are converted from light.'],
      dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",B,"Paul listens to music through his radio. Which best explains the sound Paul hears?
(A) Sounds are fluids that travel through air.
(B) Sounds are waves that travel through matter.
(C) Sounds are gases that transform into vibrations.
(D) Sounds are forms of energy that are converted from light.
Answer: (","Which is the most possible answer?
(A) Sounds are fluids that travel through air.
(B) Sounds are waves that travel through matter.
(C) Sounds are gases that transform into vibrations.
(D) Sounds are forms of energy that are converted from light.
Answer: (",33,"[32, 34, 35]"
NYSEDREGENTS_2010_4_21,Plants are producers because they,"{'text': array(['make their own food', 'can grow in soil', 'need water to grow',
       'take in nutrients'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Plants are producers because they
(A) make their own food
(B) can grow in soil
(C) need water to grow
(D) take in nutrients
Answer: (","Which is the most possible answer?
(A) make their own food
(B) can grow in soil
(C) need water to grow
(D) take in nutrients
Answer: (",32,"[33, 34, 35]"
Mercury_SC_401613,A water hose was left running on a pile of dirt. What feature of stream erosion was most likely being demonstrated?,"{'text': array(['the rate of water flow in a stream',
       'the time it takes for deposition to occur along a stream',
       'how layers of rocks and soil are formed along a stream',
       'how water shapes a stream over time'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"A water hose was left running on a pile of dirt. What feature of stream erosion was most likely being demonstrated?
(A) the rate of water flow in a stream
(B) the time it takes for deposition to occur along a stream
(C) how layers of rocks and soil are formed along a stream
(D) how water shapes a stream over time
Answer: (","Which is the most possible answer?
(A) the rate of water flow in a stream
(B) the time it takes for deposition to occur along a stream
(C) how layers of rocks and soil are formed along a stream
(D) how water shapes a stream over time
Answer: (",35,"[32, 33, 34]"
Mercury_404892,The best soil mixture for plant growth and drainage is,"{'text': array(['silt, pebbles, and clay.', 'sand, rocks, and clay.',
       'humus, clay, and sand.', 'clay, silt, and rocks.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"The best soil mixture for plant growth and drainage is
(A) silt, pebbles, and clay.
(B) sand, rocks, and clay.
(C) humus, clay, and sand.
(D) clay, silt, and rocks.
Answer: (","Which is the most possible answer?
(A) silt, pebbles, and clay.
(B) sand, rocks, and clay.
(C) humus, clay, and sand.
(D) clay, silt, and rocks.
Answer: (",34,"[32, 33, 35]"
Mercury_7094605,Which of these technologies helps a power company use renewable energy for the production of electricity?,"{'text': array(['hydroelectric power', 'nuclear power plants',
       'natural gas generators', 'coal-fired power plants'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which of these technologies helps a power company use renewable energy for the production of electricity?
(A) hydroelectric power
(B) nuclear power plants
(C) natural gas generators
(D) coal-fired power plants
Answer: (","Which is the most possible answer?
(A) hydroelectric power
(B) nuclear power plants
(C) natural gas generators
(D) coal-fired power plants
Answer: (",32,"[33, 34, 35]"
Mercury_SC_408782,Windmills are used to obtain usable energy from wind. Which would be an advantage of using a windmill?,"{'text': array(['Windmills are expensive to build.',
       'The wind does not blow all the time.',
       'Pollution is not created by windmills.',
       'Populations of birds can be reduced by windmills.'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Windmills are used to obtain usable energy from wind. Which would be an advantage of using a windmill?
(A) Windmills are expensive to build.
(B) The wind does not blow all the time.
(C) Pollution is not created by windmills.
(D) Populations of birds can be reduced by windmills.
Answer: (","Which is the most possible answer?
(A) Windmills are expensive to build.
(B) The wind does not blow all the time.
(C) Pollution is not created by windmills.
(D) Populations of birds can be reduced by windmills.
Answer: (",34,"[32, 33, 35]"
Mercury_SC_413532,Which of these is an example of a new substance being formed?,"{'text': array(['a nail rusting', 'a wall being painted',
       'water changing to steam', 'paper being folded'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",A,"Which of these is an example of a new substance being formed?
(A) a nail rusting
(B) a wall being painted
(C) water changing to steam
(D) paper being folded
Answer: (","Which is the most possible answer?
(A) a nail rusting
(B) a wall being painted
(C) water changing to steam
(D) paper being folded
Answer: (",32,"[33, 34, 35]"
VASoL_2010_3_28,Which of these can make a shadow on the ground during the day?,"{'text': array(['River', 'Air', 'Thunder', 'Cloud'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"Which of these can make a shadow on the ground during the day?
(A) River
(B) Air
(C) Thunder
(D) Cloud
Answer: (","Which is the most possible answer?
(A) River
(B) Air
(C) Thunder
(D) Cloud
Answer: (",35,"[32, 33, 34]"
Mercury_7216580,Which system protects the body by responding to the presence of a virus?,"{'text': array(['respiratory system', 'skeletal system', 'immune system',
       'excretory system'], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",C,"Which system protects the body by responding to the presence of a virus?
(A) respiratory system
(B) skeletal system
(C) immune system
(D) excretory system
Answer: (","Which is the most possible answer?
(A) respiratory system
(B) skeletal system
(C) immune system
(D) excretory system
Answer: (",34,"[32, 33, 35]"
Mercury_7227920,The symptoms of influenza infection are partly caused by the,"{'text': array(['rapid genetic mutation in infected cells.',
       ""consumption of the body's energy resources by viruses."",
       'release of toxins by viral particles.',
       ""body's inflammatory response to infected cells.""], dtype=object), 'label': array(['A', 'B', 'C', 'D'], dtype=object)}",D,"The symptoms of influenza infection are partly caused by the
(A) rapid genetic mutation in infected cells.
(B) consumption of the body's energy resources by viruses.
(C) release of toxins by viral particles.
(D) body's inflammatory response to infected cells.
Answer: (","Which is the most possible answer?
(A) rapid genetic mutation in infected cells.
(B) consumption of the body's energy resources by viruses.
(C) release of toxins by viral particles.
(D) body's inflammatory response to infected cells.
Answer: (",35,"[32, 33, 34]"
